,tweets,id,date,sentiment
0,"@ShilpiSinghINC @ShilpiSinghINC CONGRESS
...NO NEVER",1224843426346291205,2020-02-04 23:53:23,0
1,@arbaazk16 @nazmaaman @UnSubtleDesi This Assam incident you’re talking about is from 2011. Nine years ago. Congress… https://t.co/hmsycvIrtj,1224842288683212802,2020-02-04 23:48:52,0
2,@nazmaaman @UnSubtleDesi This Assam incident you’re talking about is from 2011. Nine years ago. Congress was in pow… https://t.co/VjvvZYxf5s,1224842225718349824,2020-02-04 23:48:37,0
3,RT @OpIndia_com: Zakia Jafri’s husband and former Congress MP Ehsan Jafri was killed by a mob which attacked Gulberg society during 2002 ri…,1224841683520503809,2020-02-04 23:46:28,-1
4,"RT @seriousfunnyguy: Sir @AmitShah ji, we are all with you until you decide to take in BJP, son of a Sr Italian origin Congress leader!",1224840610697203712,2020-02-04 23:42:12,0
5,"RT @OpIndia_com: Those who asked for proof of Surgical strikes, shed tears for Batla House terrorists: PM Modi calls out AAP and Congress i…",1224840325442736130,2020-02-04 23:41:04,0
6,"RT @INCIndia: One thing you have to understand is that if we do not give employment to our youth, then this state and the country will suff…",1224837047506165773,2020-02-04 23:28:03,0
7,"RT @INCIndia: The Congress party did not build Delhi, but the people of Delhi have. We only supported the people of Delhi. The tricolor is…",1224837003193331713,2020-02-04 23:27:52,0
8,"RT @INCIndia: Modi &amp; Kejriwal have come to power by lying. They lied about creating employment, giving farmers their due, lied about fixing…",1224836944548585474,2020-02-04 23:27:38,-1
9,"RT @chavinanupam: #Congress #BJP #AAP 
The MPs of Congress, BJP &amp; AAP , think ,behave &amp; act as real brothers &amp; sisters! They all have come",1224836615152922625,2020-02-04 23:26:20,1
10,RT @TOIDelhi: Former PM and senior #Congress leader Manmohan Singh during an election campaign meeting in support of party candidate Amande…,1224835792691851265,2020-02-04 23:23:03,0
11,"RT @juneymb: Congress had nothing to lose. 
So, why didn't Priyanka Gandhi visit Shaheen Bagh?",1224833977283796992,2020-02-04 23:15:51,0
12,"RT @abhijitmajumder: Far away from #ShaheenBagh, two days ago, a TMC leader in Bengal fired at anti-CAA protesters and killed two. MSM and…",1224833195327262721,2020-02-04 23:12:44,-1
13,"RT @erbmjha: Frustration Level: Congress 

Abusing BJP Leaders https://t.co/6CiQRY8wGK",1224833153111453697,2020-02-04 23:12:34,0
14,RT @Supriya23bh: Congress leader Mr @RahulGandhi starts campaign in #DelhiElections2020 ... Mr Gandhi all set to address a public meeting i…,1224832316486213632,2020-02-04 23:09:15,0
15,"RT @PTI_News: Former PM Manmohan Singh says it is a 'matter of shame' that despite being educated our youths have to run around for jobs, a…",1224827830040588288,2020-02-04 22:51:25,0
16,"RT @nistula: Very interesting story - Tracing Afghans in Delhi: ‘CAA won’t help. No one wants to settle in India, there are no jobs’ | Elec…",1224827738839601153,2020-02-04 22:51:03,1
17,"@ShashiTharoor @INCIndia Sir, have courage to accept weaknesses of Congress which had  created dissent. Be it impos… https://t.co/JInhIKdmtI",1224827736327258112,2020-02-04 22:51:03,0
18,"RT @prafullaketkar: Delhi should never forget that to whitewash the 'Tukade-Tukade' narrative of the wire Columnist #SharjeelImam , @AamAad…",1224826965150126081,2020-02-04 22:47:59,0
19,"RT @INCIndia: The Congress government had built 22,000 beds in hospitals. AAP government had promised 5 hospitals, they were not built and…",1224826802939531271,2020-02-04 22:47:20,0
20,"RT @iAnkurSingh: Congress leaders have their own priorities.

Mere naare lagao 🤣🤣 https://t.co/TFPzopRYXi",1224823830071238658,2020-02-04 22:35:31,1
21,RT @AashuMohammd: @NishantVarma19 Nishant ji- aapki bat sahi hai...lekin with compare to all Indian state government people found Kejriwal…,1224823096479309824,2020-02-04 22:32:36,0
22,"RT @erbmjha: Frustration Level: Congress 

Abusing BJP Leaders https://t.co/6CiQRY8wGK",1224821268744003584,2020-02-04 22:25:21,0
23,"RT @abhijitmajumder: Far away from #ShaheenBagh, two days ago, a TMC leader in Bengal fired at anti-CAA protesters and killed two. MSM and…",1224821016095932416,2020-02-04 22:24:20,-1
24,"RT @erbmjha: Frustration Level: Congress 

Abusing BJP Leaders https://t.co/6CiQRY8wGK",1224818016405209088,2020-02-04 22:12:25,0
25,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224816908110901250,2020-02-04 22:08:01,0
26,"RT @INCIndia: It is imperative that we work together to protect our water &amp; energy sources, therefore, the Congress party will launch an in…",1224816894940733445,2020-02-04 22:07:58,0
27,RT @INCIndia: The Congress govt will ensure every Delhi citizen will have access to quality healthcare. We will also ensure private hospita…,1224816871867867137,2020-02-04 22:07:52,0
28,"RT @INCIndia: The Congress government had built 22,000 beds in hospitals. AAP government had promised 5 hospitals, they were not built and…",1224816802032705536,2020-02-04 22:07:36,0
29,"RT @INCIndia: Modi &amp; Kejriwal have come to power by lying. They lied about creating employment, giving farmers their due, lied about fixing…",1224816714803752960,2020-02-04 22:07:15,-1
30,"RT @INCIndia: The Congress party did not build Delhi, but the people of Delhi have. We only supported the people of Delhi. The tricolor is…",1224816670302183424,2020-02-04 22:07:04,0
31,"RT @INCIndia: One thing you have to understand is that if we do not give employment to our youth, then this state and the country will suff…",1224816595018665986,2020-02-04 22:06:46,0
32,"@ANI Once again, congress forced him to come in front of media to give statement against MODI led BJP govt just bef… https://t.co/oRkjHwpQ5r",1224816167073636353,2020-02-04 22:05:04,-1
33,"RT @SevadalDLN: #फिर_से_कांग्रेस_वाली_दिल्ली

Delhi has suffered enough due to the 5 years of mis-governance, fake promises and blame game…",1224815904258527233,2020-02-04 22:04:02,-1
34,"RT @neetuvermasoin: Let's together make Congress Wali Dilli

#आपकी_नीतू #कांग्रेस_वाली_दिल्ली #CongressWaliDelhi 

@DelhiPMC @INCDelhi @Rah…",1224815775833346049,2020-02-04 22:03:31,0
35,"RT @INCIndia: Sheila Dixit ji and Congress built infrastructure, but AAP is taking credit for it. It is one thing to claim credit and one t…",1224815465458876416,2020-02-04 22:02:17,0
36,"RT @erbmjha: Frustration Level: Congress 

Abusing BJP Leaders https://t.co/6CiQRY8wGK",1224815254619582464,2020-02-04 22:01:27,0
37,"RT @PTI_News: Former PM Manmohan Singh says it is a 'matter of shame' that despite being educated our youths have to run around for jobs, a…",1224815249821458432,2020-02-04 22:01:26,0
38,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224814326428491776,2020-02-04 21:57:46,0
39,RT @AdityaMenon22: First Tom Vadakkan and now this one.  How will Congress survive without such mass leaders?,1224812104223535104,2020-02-04 21:48:56,1
40,"RT @erbmjha: Frustration Level: Congress 

Abusing BJP Leaders https://t.co/6CiQRY8wGK",1224811605671571456,2020-02-04 21:46:57,0
41,RT @ExSecular: Aaptards and Pidis both are replying to me .. aaptards defending congress and pidis defending Kejruddin .. Dono mein kya ris…,1224809268718657537,2020-02-04 21:37:40,0
42,RT @NH_India: The Sangh has been worried about the #BJP ’s declining base and Hindus being won over by the #Congress govt of #KamalNath. #R…,1224809234035929090,2020-02-04 21:37:31,-1
43,RT @Adv_RKRanjan: Who says #India_With_Shaheenbagh ?India is a vast country. Only some with the support of the Congress &amp; communist parties…,1224808327508582402,2020-02-04 21:33:55,0
44,"The criteria behind this is simple, BJP to lose 10-11% of its Loksabha vote share. Reduced from 57% to  45%. While… https://t.co/H4MLq8uzgQ",1224808047370833920,2020-02-04 21:32:48,-1
45,RT @Adv_RKRanjan: Who says #India_With_Shaheenbagh ?India is a vast country. Only some with the support of the Congress &amp; communist parties…,1224807631367364609,2020-02-04 21:31:09,0
46,RT @Supriya23bh: Congress to raise the issue of #AnanthHedge statement about #MahatmaGandhi in Lok Sabha today... Party MP Mr Hibi Eden mov…,1224806864673624064,2020-02-04 21:28:07,0
47,"#AAPKeTerrorists
Common man it can be bjp game plan.
Or it can be a Congress game as people are already against bjp… https://t.co/uBPpvmDxwl",1224806342847680512,2020-02-04 21:26:02,-1
48,RT @Supriya23bh: Congress to raise the issue of #AnanthHedge statement about #MahatmaGandhi in Lok Sabha today... Party MP Mr Hibi Eden mov…,1224805493496897536,2020-02-04 21:22:40,0
49,"Even in worst period BJP,s vote share was 32% it was eclipse of congress which made the victory record breaking rev… https://t.co/bIQwqlDB5m",1224804949780881408,2020-02-04 21:20:30,-1
50,There is reason to doubt Times Now opinion poll but that was prior to recital of Hanuman Chalisa a factor only futu… https://t.co/5zoAYifK72,1224804144650670080,2020-02-04 21:17:18,0
51,Sirjee does not talk about congress who knows it may be repeat of 2013 it was 32/28 / 10BJP/ AAP / Congress great political calculation Sir,1224803114336702464,2020-02-04 21:13:12,1
52,RT @AdityaMenon22: First Tom Vadakkan and now this one.  How will Congress survive without such mass leaders?,1224803009835569152,2020-02-04 21:12:47,1
53,"RT @saket71: Will Woke citizen @anuragkashyap72 will be attending an event by TMC Government??

Bengal Woman Teacher, Sister Tied, Dragged.…",1224802662027272193,2020-02-04 21:11:25,0
54,Sirjee Saheb threatened by shifting of Hindu Votes travelled too far to prove himself to be Hindu copying congress leaders temple visit,1224801388586102785,2020-02-04 21:06:21,1
55,"RT @OpIndia_com: Congress lies about Budget 2020, claims Modi Govt has reduced funds for Indian Railways: Here are the facts

#FactCheck #C…",1224800668113940480,2020-02-04 21:03:29,0
56,"RT @sanjukta: @RahulGandhi Hell yeah! Rahul Gandhi weighs in, in favour of @kunalkamra88. Let me remind you, #kunalkamra has said the worst…",1224800493756506112,2020-02-04 21:02:48,-1
57,RT @Supriya23bh: The Chief with ‘Whips’ !!! Congress leader Mr @RahulGandhi along with party whips’ in #LokSabha - Mr K Suresh and Mr @mani…,1224800099668283393,2020-02-04 21:01:14,0
58,RT @OpIndia_com: Zakia Jafri’s husband and former Congress MP Ehsan Jafri was killed by a mob which attacked Gulberg society during 2002 ri…,1224799514336419846,2020-02-04 20:58:54,-1
59,RT @Supriya23bh: War of words erupts between Congress and BJP on Congress leader @RahulGandhi speech : Nathuram Godse and PM Modi ideology…,1224799375953543168,2020-02-04 20:58:21,0
60,RT @AdityaMenon22: First Tom Vadakkan and now this one.  How will Congress survive without such mass leaders?,1224798380968120321,2020-02-04 20:54:24,1
61,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224797769820303361,2020-02-04 20:51:58,0
62,"RT @INCIndia: It is imperative that we work together to protect our water &amp; energy sources, therefore, the Congress party will launch an in…",1224797718821752832,2020-02-04 20:51:46,0
63,RT @INCIndia: The Congress govt will ensure every Delhi citizen will have access to quality healthcare. We will also ensure private hospita…,1224797602857639936,2020-02-04 20:51:18,0
64,@AshrafFem Congress 9 sach me 🙄,1224795532452945921,2020-02-04 20:43:05,0
65,@ShashiTharoor @INCIndia Sir ....you are great yar...why to worry about Congress...if you after being educated will… https://t.co/7y6TXYPH0B,1224795279880282112,2020-02-04 20:42:04,1
66,"RT @juneymb: Congress had nothing to lose. 
So, why didn't Priyanka Gandhi visit Shaheen Bagh?",1224795092965179392,2020-02-04 20:41:20,0
67,RT @ProfKapilKumar: Mr Tharoor dont forget it was Congress who got him made CM of Delhi first time by aligning with him in 2013 ! What abou…,1224794433029312512,2020-02-04 20:38:43,1
68,"RT @seriousfunnyguy: Sir @AmitShah ji, we are all with you until you decide to take in BJP, son of a Sr Italian origin Congress leader!",1224794094674702336,2020-02-04 20:37:22,0
69,"RT @MadhuramTushar: @Anisharma24 @ShashiTharoor @INCIndia Congress made Delhi a world class city
Media propaganda is not everything",1224793475490533376,2020-02-04 20:34:54,-1
70,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224793248998285314,2020-02-04 20:34:00,0
71,"RT @INCIndia: It is imperative that we work together to protect our water &amp; energy sources, therefore, the Congress party will launch an in…",1224793230799179777,2020-02-04 20:33:56,0
72,RT @INCIndia: The Congress govt will ensure every Delhi citizen will have access to quality healthcare. We will also ensure private hospita…,1224793205901873152,2020-02-04 20:33:50,0
73,"RT @INCIndia: The Congress government had built 22,000 beds in hospitals. AAP government had promised 5 hospitals, they were not built and…",1224793147827478528,2020-02-04 20:33:36,0
74,"RT @erbmjha: Frustration Level: Congress 

Abusing BJP Leaders https://t.co/6CiQRY8wGK",1224793064591544320,2020-02-04 20:33:16,0
75,"RT @INCIndia: Modi &amp; Kejriwal have come to power by lying. They lied about creating employment, giving farmers their due, lied about fixing…",1224793061454241792,2020-02-04 20:33:16,-1
76,"RT @INCIndia: The Congress party did not build Delhi, but the people of Delhi have. We only supported the people of Delhi. The tricolor is…",1224793013630750721,2020-02-04 20:33:04,0
77,"RT @INCIndia: One thing you have to understand is that if we do not give employment to our youth, then this state and the country will suff…",1224792967153700867,2020-02-04 20:32:53,0
78,"RT @prafullaketkar: Delhi should never forget that to whitewash the 'Tukade-Tukade' narrative of the wire Columnist #SharjeelImam , @AamAad…",1224792745857806336,2020-02-04 20:32:00,0
79,"RT @Anish_INC: Congress is winning in #Delhi this time around~~Vote For Congress 

Mood of Delhi~Congress Winning

#फिर_से_कांग्रेस_वाली_दि…",1224792189860864000,2020-02-04 20:29:48,1
80,"RT @tINoU42eFepULVS: Survey report for coming Delhi Elections based on massive public opinion

AAP- 19-21 seats
Congress- 7-9 seats
BJP- 39…",1224791471057854465,2020-02-04 20:26:56,0
81,RT @Supriya23bh: Congress leader Mr @RahulGandhi addresses public meeting in Jangpura #Delhi https://t.co/ZFuLRm03DF,1224791300047683585,2020-02-04 20:26:16,0
82,RT @ExSecular: Aaptards and Pidis both are replying to me .. aaptards defending congress and pidis defending Kejruddin .. Dono mein kya ris…,1224790746600853504,2020-02-04 20:24:04,0
83,"RT @iAnkurSingh: Congress leaders have their own priorities.

Mere naare lagao 🤣🤣 https://t.co/TFPzopRYXi",1224789993807208448,2020-02-04 20:21:04,1
84,RT @shammybaweja: Horrific. On what basis does Mamta Banerjee question the BJP and other parties when this is what the TMC is capable of?…,1224789355048439808,2020-02-04 20:18:32,-1
85,"RT @INCIndia: Sheila Dixit ji and Congress built infrastructure, but AAP is taking credit for it. It is one thing to claim credit and one t…",1224788429109710849,2020-02-04 20:14:51,0
86,"RT @INCIndia: One thing you have to understand is that if we do not give employment to our youth, then this state and the country will suff…",1224788296334704643,2020-02-04 20:14:19,0
87,RT @OpIndia_com: Zakia Jafri’s husband and former Congress MP Ehsan Jafri was killed by a mob which attacked Gulberg society during 2002 ri…,1224788242924367872,2020-02-04 20:14:07,-1
88,"RT @INCIndia: Modi &amp; Kejriwal have come to power by lying. They lied about creating employment, giving farmers their due, lied about fixing…",1224788212650037248,2020-02-04 20:14:00,-1
89,RT @ProfKapilKumar: Mr Tharoor dont forget it was Congress who got him made CM of Delhi first time by aligning with him in 2013 ! What abou…,1224787657709895681,2020-02-04 20:11:47,1
90,"RT @seemay: Tracing Afghans in Delhi: ‘CAA won’t help. No one wants to settle in India, there are no jobs.’  https://t.co/NCdvc9Bg5H",1224787548620218368,2020-02-04 20:11:21,1
91,@SyedYakoob18 @sreemurthy59 @TimesNow @thenewshour So they haven't done it before! That's why when this government… https://t.co/xgdpgzd0XI,1224787402817802240,2020-02-04 20:10:46,0
92,"RT @INCIndia: One thing you have to understand is that if we do not give employment to our youth, then this state and the country will suff…",1224787294541889537,2020-02-04 20:10:21,0
93,"RT @INCIndia: The Congress party did not build Delhi, but the people of Delhi have. We only supported the people of Delhi. The tricolor is…",1224787260127629312,2020-02-04 20:10:12,0
94,"RT @INCIndia: Modi &amp; Kejriwal have come to power by lying. They lied about creating employment, giving farmers their due, lied about fixing…",1224787223440027648,2020-02-04 20:10:04,-1
95,"RT @INCIndia: The Congress government had built 22,000 beds in hospitals. AAP government had promised 5 hospitals, they were not built and…",1224787143626645504,2020-02-04 20:09:45,0
96,RT @INCIndia: The Congress govt will ensure every Delhi citizen will have access to quality healthcare. We will also ensure private hospita…,1224787087691399168,2020-02-04 20:09:31,0
97,"RT @INCIndia: It is imperative that we work together to protect our water &amp; energy sources, therefore, the Congress party will launch an in…",1224787067432919040,2020-02-04 20:09:26,0
98,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224787056561246208,2020-02-04 20:09:24,0
99,"RT @mkvenu1: Modi lobbyists in Washington face uphill task.
For the Modi Govt, Trouble Is Still Brewing in the US Congress https://t.co/RO8…",1224786063916503040,2020-02-04 20:05:27,-1
100,Gud puzzle #Congress !! https://t.co/nv5AVCnSOW,1224785826480979968,2020-02-04 20:04:31,0
101,@SyedYakoob18 @sreemurthy59 @TimesNow @thenewshour If that was your question! Let me answer! We have to curse Congr… https://t.co/QtpOQtjVAp,1224785824744538112,2020-02-04 20:04:30,0
102,RT @OpIndia_com: Zakia Jafri’s husband and former Congress MP Ehsan Jafri was killed by a mob which attacked Gulberg society during 2002 ri…,1224785556120326144,2020-02-04 20:03:26,-1
103,"RT @YearOfRat: Congress thinks calling someone a Raavan ki aulaad is an insult.
1) Congress disrespect Jains who believe Ravan will be the…",1224785490890711041,2020-02-04 20:03:11,0
104,RT @AdityaMenon22: First Tom Vadakkan and now this one.  How will Congress survive without such mass leaders?,1224785115160678401,2020-02-04 20:01:41,1
105,"RT @INCMinority: Congress have changed Delhi in its 15 years of governance.

Highest per capita income in the country.

Massive constructio…",1224784993936990215,2020-02-04 20:01:12,0
106,"RT @OpIndia_com: Those who asked for proof of Surgical strikes, shed tears for Batla House terrorists: PM Modi calls out AAP and Congress i…",1224784734959439872,2020-02-04 20:00:10,0
107,RT @OpIndia_com: Zakia Jafri’s husband and former Congress MP Ehsan Jafri was killed by a mob which attacked Gulberg society during 2002 ri…,1224784650855305216,2020-02-04 19:59:50,-1
108,"RT @NH_India: People are disenchanted with the #AAP MLA. #RahulGandhi addressed a huge rally there on February 4, Tuesday. #Jangpura #Delhi…",1224783781808132096,2020-02-04 19:56:23,1
109,RT @tkarun: View: Congress should prioritise Indian democracy over itself in the Delhi elections https://t.co/urKv1KKVOw via @economictimes…,1224783683841921025,2020-02-04 19:56:00,0
110,"RT @INCIndia: It is imperative that we work together to protect our water &amp; energy sources, therefore, the Congress party will launch an in…",1224781630180556800,2020-02-04 19:47:50,0
111,"RT @INCIndia: The Congress party did not build Delhi, but the people of Delhi have. We only supported the people of Delhi. The tricolor is…",1224781576669626374,2020-02-04 19:47:37,0
112,"RT @INCMinority: Congress have changed Delhi in its 15 years of governance.

Highest per capita income in the country.

Massive constructio…",1224781390685900801,2020-02-04 19:46:53,0
113,"RT @INCIndia: The Congress government had built 22,000 beds in hospitals. AAP government had promised 5 hospitals, they were not built and…",1224781370985254913,2020-02-04 19:46:48,0
114,RT @mudit_aggarwal: Met Youth #Congress and #NSUI friends from Trinagar Assembly Constituency and discussed ways to engage youth and work f…,1224780682548801536,2020-02-04 19:44:04,0
115,"@Polytikle @MahuaMoitra @sanjukta ma’am, there are many alternatives as a leader. Here is one woman @MahuaMoitra  w… https://t.co/psmEhNARtg",1224780378616942592,2020-02-04 19:42:52,1
116,RT @Supriya23bh: Congress leader Mr @RahulGandhi addresses public meeting in Jangpura #Delhi https://t.co/ZFuLRm03DF,1224780114229104641,2020-02-04 19:41:49,0
117,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224780010239614976,2020-02-04 19:41:24,0
118,RT @INCIndia: The Congress govt will ensure every Delhi citizen will have access to quality healthcare. We will also ensure private hospita…,1224779988630556672,2020-02-04 19:41:19,0
119,"RT @Anish_INC: Congress is winning in #Delhi this time around~~Vote For Congress 

Mood of Delhi~Congress Winning

#फिर_से_कांग्रेस_वाली_दि…",1224779630512443392,2020-02-04 19:39:53,1
120,RT @Supriya23bh: Congress leader Mr @RahulGandhi addresses public meeting in Jangpura #Delhi https://t.co/ZFuLRm03DF,1224779568256413696,2020-02-04 19:39:39,0
121,"RT @mkvenu1: Modi lobbyists in Washington face uphill task.
For the Modi Govt, Trouble Is Still Brewing in the US Congress https://t.co/RO8…",1224779433522991104,2020-02-04 19:39:06,-1
122,RT @Supriya23bh: Congress leader Mr @RahulGandhi to address a public meeting in Jangpura #Delhi ... #DelhiPolls https://t.co/uzxy1fmJ0b,1224779240005980160,2020-02-04 19:38:20,0
123,RT @Supriya23bh: Congress leader Mr @RahulGandhi addresses public meeting in Jangpura #Delhi https://t.co/ZFuLRm03DF,1224778625410453505,2020-02-04 19:35:54,0
124,@ayushstweets @iAnkurSingh @KanchanGupta @anubhav_sachdev My main problem is congress is not even contesting the el… https://t.co/x7tOR8Ou8T,1224778183062380545,2020-02-04 19:34:08,1
125,RT @OpIndia_com: Zakia Jafri’s husband and former Congress MP Ehsan Jafri was killed by a mob which attacked Gulberg society during 2002 ri…,1224778057082228736,2020-02-04 19:33:38,-1
126,RT @Supriya23bh: Congress leader Mr @RahulGandhi addresses public meeting in Jangpura #Delhi https://t.co/ZFuLRm03DF,1224778053089280000,2020-02-04 19:33:37,0
127,RT @AdityaMenon22: First Tom Vadakkan and now this one.  How will Congress survive without such mass leaders?,1224777870414794752,2020-02-04 19:32:54,1
128,"RT @iAnkurSingh: Congress leaders have their own priorities.

Mere naare lagao 🤣🤣 https://t.co/TFPzopRYXi",1224777715225526272,2020-02-04 19:32:17,1
129,"RT @Anish_INC: Congress is winning in #Delhi this time around~~Vote For Congress 

Mood of Delhi~Congress Winning

#फिर_से_कांग्रेस_वाली_दि…",1224777536212697088,2020-02-04 19:31:34,1
130,RT @NH_India: The Sangh has been worried about the #BJP ’s declining base and Hindus being won over by the #Congress govt of #KamalNath. #R…,1224777243114622976,2020-02-04 19:30:24,-1
131,Zakia Jafri’s husband and former Congress MP Ehsan Jafri was killed by a mob which attacked Gulberg society during… https://t.co/RoQzEOCtF1,1224777140391989248,2020-02-04 19:30:00,-1
132,"RT @OpIndia_com: Those who asked for proof of Surgical strikes, shed tears for Batla House terrorists: PM Modi calls out AAP and Congress i…",1224777086021169152,2020-02-04 19:29:47,0
133,RT @Adv_RKRanjan: Who says #India_With_Shaheenbagh ?India is a vast country. Only some with the support of the Congress &amp; communist parties…,1224777025203761152,2020-02-04 19:29:32,0
134,RT @Supriya23bh: Congress leader Mr @RahulGandhi addresses public meeting in Jangpura #Delhi https://t.co/ZFuLRm03DF,1224776691710558209,2020-02-04 19:28:13,0
135,"RT @INCMinority: Congress have changed Delhi in its 15 years of governance.

Highest per capita income in the country.

Massive constructio…",1224776441453146112,2020-02-04 19:27:13,0
136,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224776429360930816,2020-02-04 19:27:10,0
137,"@ayushstweets @iAnkurSingh @KanchanGupta @anubhav_sachdev I think 30 for BJP +-5
0 for Congress. Maybe JDU or LJP p… https://t.co/MfrBcv8zCf",1224776358057799680,2020-02-04 19:26:53,0
138,"RT @juneymb: Congress had nothing to lose. 
So, why didn't Priyanka Gandhi visit Shaheen Bagh?",1224776125378899968,2020-02-04 19:25:58,0
139,Congress will take solid steps to tackle joblessness: Manmohan https://t.co/aWRZUmKL7e,1224776020194025472,2020-02-04 19:25:33,0
140,"Interesting short video on #Dwarka. There's a guy who's clear he's voting BJP ""हिंदुत्व के लिए"", and at least two w… https://t.co/JJbXMyO42l",1224775787359821825,2020-02-04 19:24:37,1
141,"RT @INCMinority: Congress have changed Delhi in its 15 years of governance.

Highest per capita income in the country.

Massive constructio…",1224775697098391552,2020-02-04 19:24:16,0
142,@MahuaMoitra @smitaprakash I am a strong Modi supporter but I really liked this speech of yours. I bow down with re… https://t.co/0v79kgBmsk,1224775340582531073,2020-02-04 19:22:51,1
143,RT @Supriya23bh: Congress’ youth wing @Iyc protest ... @iyc says entire Modi cabinet is busy playing marbles whereas country is in shambles…,1224775165977849856,2020-02-04 19:22:09,1
144,"RT @INCIndia: One thing you have to understand is that if we do not give employment to our youth, then this state and the country will suff…",1224774795394334720,2020-02-04 19:20:41,0
145,"RT @SiddharthaRai2: Congress' tallest leader #RahulGandhi forgot his own rally. Time for rally 3PM, and he tweets about it at 3.51PM. In hi…",1224774711919267840,2020-02-04 19:20:21,1
146,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224774666004287489,2020-02-04 19:20:10,0
147,"RT @yessirtns: @IndiaToday @patelanandk Anant Kumar Hedge did not tell anything wrong either... infact, Ambedkar was much more critical abo…",1224774429973966848,2020-02-04 19:19:13,0
148,@Dilsedesh @basit1231 I wish you could do it a 1000 times if that can win Congress an election.. I also vote for th… https://t.co/9xlygR8AK4,1224774391373934592,2020-02-04 19:19:04,1
149,@sarkar_swati @tavleen_singh and her family has contributed more to India than you and me can ever do. 1984 riots m… https://t.co/dS4HrcXMES,1224773667533545473,2020-02-04 19:16:12,1
150,RT @DilliDurAst: If you are following what the Democratic Party is doing in Iowa you’ll start admiring India’s Congress party and UK’s Labo…,1224773588344954880,2020-02-04 19:15:53,0
151,RT @INCIndia: Providing quality education &amp; equal opportunity to all of Delhi's children is a priority for the Congress Party. We must inve…,1224773462075551747,2020-02-04 19:15:23,0
152,"RT @OpIndia_com: Those who asked for proof of Surgical strikes, shed tears for Batla House terrorists: PM Modi calls out AAP and Congress i…",1224773393880244224,2020-02-04 19:15:06,0
153,"RT @PTI_News: Former PM Manmohan Singh says it is a 'matter of shame' that despite being educated our youths have to run around for jobs, a…",1224773337441718272,2020-02-04 19:14:53,0
154,RT @Supriya23bh: Congress leader Mr @RahulGandhi addresses public meeting in Jangpura #Delhi https://t.co/ZFuLRm03DF,1224772985090785280,2020-02-04 19:13:29,0
155,"RT @mkvenu1: Modi lobbyists in Washington face uphill task.
For the Modi Govt, Trouble Is Still Brewing in the US Congress https://t.co/RO8…",1224772875724345344,2020-02-04 19:13:03,-1
156,"RT @PTI_News: Former PM Manmohan Singh says it is a 'matter of shame' that despite being educated our youths have to run around for jobs, a…",1224772847001853952,2020-02-04 19:12:56,0
157,@kanhaiyakumar should be the PM candidate by Congress.,1224772808246345728,2020-02-04 19:12:47,0
158,"@basit1231 @Dilsedesh My condolences with you..
But for your kind info.. In L.S we voted for Congress only and next… https://t.co/m9mzyZ1IR3",1224772700079624194,2020-02-04 19:12:21,1
159,RT @INCIndia: The Congress govt will ensure every Delhi citizen will have access to quality healthcare. We will also ensure private hospita…,1224772693330821121,2020-02-04 19:12:19,0
160,"Delhi should think of Delhi, think how Congress transformed Delhi,not what dalal media,meme media or senior journal… https://t.co/GSSjBX54L0",1224772414564900864,2020-02-04 19:11:13,0
161,"RT @PTI_News: Former PM Manmohan Singh says it is a 'matter of shame' that despite being educated our youths have to run around for jobs, a…",1224772348173115394,2020-02-04 19:10:57,0
162,"RT @OpIndia_com: Those who asked for proof of Surgical strikes, shed tears for Batla House terrorists: PM Modi calls out AAP and Congress i…",1224772137090551808,2020-02-04 19:10:07,0
163,RT @saket71: Is this clause in the contract of RJ to be non-partisan from official handle applicable only to Hindu RJ like @rjraunac ? @Rad…,1224771929418207233,2020-02-04 19:09:17,0
164,RT @arunjaitley: The level of support has compelled several opposition parties to support this move. They sensed the ground reality and do…,1224771878817910784,2020-02-04 19:09:05,0
165,"RT @prafullaketkar: Delhi should never forget that to whitewash the 'Tukade-Tukade' narrative of the wire Columnist #SharjeelImam , @AamAad…",1224771872182530048,2020-02-04 19:09:04,0
166,"RT @INCIndia: The Congress government had built 22,000 beds in hospitals. AAP government had promised 5 hospitals, they were not built and…",1224771673036996608,2020-02-04 19:08:16,0
167,RT @AdityaMenon22: First Tom Vadakkan and now this one.  How will Congress survive without such mass leaders?,1224771671950671872,2020-02-04 19:08:16,1
168,"RT @OpIndia_com: Those who asked for proof of Surgical strikes, shed tears for Batla House terrorists: PM Modi calls out AAP and Congress i…",1224771411371147265,2020-02-04 19:07:14,0
